periodo,fecha,Año,DimPD,Dolarizacion,IPD,IPD_proy,EMBI,DXY,IPC,BVL,Adopcion,DPS,MCS,DVS,CRS,DSS,PIS,IGS,DRIFT_T,DRIFT_R,DRIFT,Régimen
Ene.2018,,,0.4915739005974857,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,87.6177614219217,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,39.12708793521931,,,Sin datos
Ene.2018,,,0.47121645773081156,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,66.62317164619742,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,30.729252024929593,,,Sin datos
Ene.2018,,,0.4893629396468632,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,85.33760185215313,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,38.215024107311876,,,Sin datos
Ene.2018,,,0.48541901538329735,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,81.2702407124277,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,36.58807965142171,,,Sin datos
Ene.2018,,,0.4914291387702998,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,87.46846884147061,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,39.06737090303887,,,Sin datos
Ene.2018,,,0.49209972713843264,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,88.16004527322218,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,39.3440014757395,,,Sin datos
Ene.2018,,,0.48928815421216043,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,85.26047578415593,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,38.184173680113,,,Sin datos
Ene.2018,,,0.4868063319004241,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,82.70097743888775,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,37.160374342005724,,,Sin datos
Ene.2018,,,0.48929589620705444,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,85.26846008787766,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,38.18736740160169,,,Sin datos
Ene.2018,,,0.490944832079205,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,86.96900432759398,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,38.86758509748822,,,Sin datos
